Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-06-27 00:00:00-04:00,4.044403302576939,4.076468133037685,4.008361244095327,4.057328701019287,445440000,0.0,0.0
2019-06-28 00:00:00-04:00,4.101324221155345,4.110521293105412,4.035454620224646,4.082184791564941,397668000,0.0,0.0
2019-07-01 00:00:00-04:00,4.2894888811936,4.32379099402483,4.092873752151351,4.130407333374023,709756000,0.0,0.0
2019-07-02 00:00:00-04:00,4.113752850442976,4.134881133736929,4.019298306465173,4.032472133636475,400228000,0.0,0.0
2019-07-03 00:00:00-04:00,4.055838405501272,4.061555583613173,3.985494689770521,4.045398712158203,246636000,0.0,0.0
2019-07-05 00:00:00-04:00,3.9869848937857477,3.9914589788699795,3.9193748639450057,3.9827592372894287,396552000,0.0,0.0
2019-07-08 00:00:00-04:00,3.9231032997452515,3.9419943020255563,3.877615979354681,3.9076921939849854,329788000,0.0,0.0
2019-07-09 00:00:00-04:00,3.8654361479864834,3.938265784197183,3.8527594158137037,3.9101779460906982,342860000,0.0,0.0
2019-07-10 00:00:00-04:00,3.9536768991565303,4.03595179975133,3.9397573128879495,3.9785335063934326,452076000,0.0,0.0
2019-07-11 00:00:00-04:00,4.051610956717912,4.173905130538157,4.014326286387439,4.133140563964844,682560000,0.0,0.0
2019-07-12 00:00:00-04:00,4.16097983964616,4.237289604468011,4.16097983964616,4.166199684143066,506392000,0.0,0.0
2019-07-15 00:00:00-04:00,4.187327814203388,4.203484204245912,4.129412195587133,4.157748222351074,289840000,0.0,0.0
2019-07-16 00:00:00-04:00,4.142834842943917,4.1801195164245994,4.0973472852832975,4.153026103973389,341444000,0.0,0.0
2019-07-17 00:00:00-04:00,4.154765775070871,4.225358363623824,4.12543508504537,4.218398571014404,348204000,0.0,0.0
2019-07-18 00:00:00-04:00,4.22883846440732,4.292968120580806,4.172165458332873,4.230081081390381,442192000,0.0,0.0
2019-07-19 00:00:00-04:00,4.268361099994577,4.274823562721643,4.180865868809761,4.186831474304199,344896000,0.0,0.0
2019-07-22 00:00:00-04:00,4.208207064598771,4.271342525621212,4.200749941196011,4.258417129516602,315940000,0.0,0.0
2019-07-23 00:00:00-04:00,4.297691119603826,4.368283237658181,4.28203111133332,4.366294860839844,428176000,0.0,0.0
2019-07-24 00:00:00-04:00,4.409545965609027,4.446582216876238,4.3334850858832095,4.4408650398254395,366236000,0.0,0.0
2019-07-25 00:00:00-04:00,4.3993538328102915,4.412030801624404,4.286256724183369,4.309621810913086,392700000,0.0,0.0
2019-07-26 00:00:00-04:00,4.336715958950686,4.398359910323917,4.336715958950686,4.351629734039307,274160000,0.0,0.0
2019-07-29 00:00:00-04:00,4.344420927031148,4.361571979418333,4.257174619657431,4.345415115356445,248160000,0.0,0.0
2019-07-30 00:00:00-04:00,4.298933646248632,4.373254561900948,4.2845167293678115,4.361074924468994,197772000,0.0,0.0
2019-07-31 00:00:00-04:00,4.329505882583973,4.330500544826404,4.151533404421003,4.193789482116699,359416000,0.0,0.0
2019-08-01 00:00:00-04:00,4.204230863998588,4.294708658826143,4.0471376957794405,4.099336624145508,421212000,0.0,0.0
2019-08-02 00:00:00-04:00,4.006619930267334,4.0759698867505465,3.959144246343722,4.006619930267334,428348000,0.0,0.0
2019-08-05 00:00:00-04:00,3.8229314024137153,3.8241742564039374,3.701134555973883,3.7481133937835693,589156000,0.0,0.0
2019-08-06 00:00:00-04:00,3.822931850276996,3.868419173807273,3.7391654253339617,3.7868897914886475,361272000,0.0,0.0
2019-08-07 00:00:00-04:00,3.7259913174338952,3.8371000579615493,3.708591833836798,3.8251688480377197,372560000,0.0,0.0
2019-08-08 00:00:00-04:00,3.8828360421770824,3.9350347299590647,3.825417509321921,3.9337918758392334,309300000,0.0,0.0
2019-08-09 00:00:00-04:00,3.8927785289983716,3.8962584256163075,3.781918457348024,3.8323771953582764,341816000,0.0,0.0
2019-08-12 00:00:00-04:00,3.7801785110003854,3.8323771973466885,3.742645170994473,3.764518976211548,279200000,0.0,0.0
2019-08-13 00:00:00-04:00,3.763027088201711,3.924842976333333,3.7240024693424627,3.8788583278656006,351956000,0.0,0.0
2019-08-14 00:00:00-04:00,3.7906183154782864,3.801803765537155,3.686469605273688,3.7302169799804688,419880000,0.0,0.0
2019-08-15 00:00:00-04:00,3.7491076511897794,3.7689928412991662,3.663601286309383,3.6979031562805176,477200000,0.0,0.0
2019-08-16 00:00:00-04:00,3.960885377825082,4.015320869106047,3.8994896192745068,3.9661052227020264,1007960000,0.0,0.0
2019-08-19 00:00:00-04:00,4.079450205363091,4.260902597724471,4.063293342615767,4.244994163513184,815112000,0.0,0.0
2019-08-20 00:00:00-04:00,4.239526526926902,4.240023858173821,4.151534453747094,4.172662734985352,463188000,0.0,0.0
2019-08-21 00:00:00-04:00,4.23878080411835,4.311361772581731,4.217155665544681,4.256180286407471,427244000,0.0,0.0
2019-08-22 00:00:00-04:00,4.265875756092095,4.308380284034543,4.223122325411649,4.262395858764648,303488000,0.0,0.0
2019-08-23 00:00:00-04:00,4.185836568375741,4.240272294345509,4.017806402963406,4.037691593170166,568056000,0.0,0.0
2019-08-26 00:00:00-04:00,4.116486955050116,4.14059780084892,4.074230867760484,4.112509727478027,318208000,0.0,0.0
2019-08-27 00:00:00-04:00,4.150789397941914,4.1535235350128765,3.992453609537797,4.02178430557251,290968000,0.0,0.0
2019-08-28 00:00:00-04:00,3.995408806427586,4.064080438818457,3.956096417023116,4.0113325119018555,255612000,0.004,0.0
2019-08-29 00:00:00-04:00,4.102896007974591,4.187491841093212,4.099412666889811,4.155146598815918,357976000,0.0,0.0
2019-08-30 00:00:00-04:00,4.201426718891503,4.251189159088004,4.149673932949479,4.167837142944336,290616000,0.0,0.0
2019-09-03 00:00:00-04:00,4.094933880590044,4.128025618691718,4.061842142488368,4.084732532501221,296140000,0.0,0.0
2019-09-04 00:00:00-04:00,4.145442031879191,4.206400967092632,4.145442031879191,4.198936462402344,227728000,0.0,0.0
2019-09-05 00:00:00-04:00,4.301198863651903,4.478352390305872,4.299457193053151,4.472132205963135,695676000,0.0,0.0
2019-09-06 00:00:00-04:00,4.448743631542186,4.505721413798085,4.406943536082345,4.445011615753174,376976000,0.0,0.0
2019-09-09 00:00:00-04:00,4.476112646966244,4.577627834170293,4.474619650944815,4.49104118347168,417524000,0.0,0.0
2019-09-10 00:00:00-04:00,4.458199134126856,4.584346411576454,4.448495606916055,4.5577239990234375,352812000,0.0,0.0
2019-09-11 00:00:00-04:00,4.572403722781317,4.634606524130337,4.543292667480783,4.586337089538574,361512000,0.0,0.0
2019-09-12 00:00:00-04:00,4.632863908996583,4.687602192181646,4.576881304279125,4.584843158721924,327840000,0.0,0.0
2019-09-13 00:00:00-04:00,4.518162374093303,4.555235282149395,4.483079811233479,4.5268707275390625,324592000,0.0,0.0
2019-09-16 00:00:00-04:00,4.451730537848611,4.518411859588598,4.441280511838074,4.483827114105225,231832000,0.0,0.0
2019-09-17 00:00:00-04:00,4.490544364148785,4.509454067418466,4.444016604073341,4.505224227905273,223048000,0.0,0.0
2019-09-18 00:00:00-04:00,4.498258142165179,4.513933180610794,4.391517916697798,4.478104114532471,258152000,0.0,0.0
2019-09-19 00:00:00-04:00,4.484074709528917,4.502487062461908,4.391765694080982,4.402464866638184,245476000,0.0,0.0
2019-09-20 00:00:00-04:00,4.401469402740123,4.425106291286626,4.2865186773275745,4.296719551086426,350244000,0.0,0.0
2019-09-23 00:00:00-04:00,4.296969188807502,4.395747067727288,4.293236698403335,4.35021448135376,249712000,0.0,0.0
2019-09-24 00:00:00-04:00,4.381565070699099,4.411173472299942,4.2571594795907295,4.292739391326904,317268000,0.0,0.0
2019-09-25 00:00:00-04:00,4.292240222026022,4.454216493845395,4.247454147337357,4.434560298919678,308432000,0.0,0.0
2019-09-26 00:00:00-04:00,4.424857777735767,4.43356613038906,4.361410666039334,4.412416934967041,234564000,0.0,0.0
2019-09-27 00:00:00-04:00,4.370617725172719,4.421375329869867,4.212871223899034,4.273581504821777,362056000,0.0,0.0
2019-09-30 00:00:00-04:00,4.299456898070532,4.341256989572715,4.2681063548742815,4.331055641174316,186184000,0.0,0.0
2019-10-01 00:00:00-04:00,4.354195443607098,4.503482239444699,4.324587043673513,4.329314231872559,366008000,0.0,0.0
2019-10-02 00:00:00-04:00,4.307419804060483,4.319362825853856,4.233025304244351,4.305429458618164,293372000,0.0,0.0
2019-10-03 00:00:00-04:00,4.3099078656227405,4.51741632175397,4.2795529628209,4.511196136474609,450588000,0.0,0.0
2019-10-04 00:00:00-04:00,4.513434463878303,4.556976703292339,4.448246153858465,4.52761697769165,265524000,0.0,0.0
2019-10-07 00:00:00-04:00,4.592557274759534,4.686110151312382,4.583848920536248,4.586337089538574,480984000,0.0,0.0
2019-10-08 00:00:00-04:00,4.494524878832625,4.494524878832625,4.39151716205543,4.409680366516113,444436000,0.0,0.0
2019-10-09 00:00:00-04:00,4.4865633154922575,4.54578059564292,4.4577014108198885,4.496266841888428,292412000,0.0,0.0
2019-10-10 00:00:00-04:00,4.494028952639634,4.604998559675728,4.488803939068063,4.55399227142334,309124000,0.0,0.0
2019-10-11 00:00:00-04:00,4.6380893175031925,4.710990809831035,4.619179614976794,4.627639293670654,446404000,0.0,0.0
2019-10-14 00:00:00-04:00,4.618930763546392,4.661975183289197,4.587829364544557,4.641075134277344,200040000,0.0,0.0
2019-10-15 00:00:00-04:00,4.731392529420473,4.958557112659933,4.717458692624121,4.885903835296631,664124000,0.0,0.0
2019-10-16 00:00:00-04:00,4.851819062231854,4.9568176231636025,4.820717657986778,4.832162857055664,428944000,0.0,0.0
2019-10-17 00:00:00-04:00,4.876698331149081,4.921733085749,4.779661665986069,4.834151744842529,263436000,0.0,0.0
2019-10-18 00:00:00-04:00,4.834649370670141,4.8672437602396865,4.665209039114415,4.739603519439697,307440000,0.0,0.0
2019-10-21 00:00:00-04:00,4.801059924817032,4.89038341791906,4.782150223902446,4.876947402954102,261868000,0.0,0.0
2019-10-22 00:00:00-04:00,4.933926279854197,5.039173505305248,4.859283106613448,4.8669962882995605,328720000,0.0,0.0
2019-10-23 00:00:00-04:00,4.784886896998837,4.868238394828439,4.753039008935759,4.854056358337402,279916000,0.0,0.0
2019-10-24 00:00:00-04:00,4.895358767337152,4.931685169347957,4.861271859109026,4.898096084594727,232020000,0.0,0.0
2019-10-25 00:00:00-04:00,4.978711586746553,5.110083854611649,4.9709984062795005,5.089183807373047,423092000,0.0,0.0
2019-10-28 00:00:00-04:00,5.1329751797612015,5.1976661529009744,5.103615448665832,5.145167350769043,330792000,0.0,0.0
2019-10-29 00:00:00-04:00,5.131232628297344,5.137701961786019,5.029469234226256,5.0488762855529785,211236000,0.0,0.0
2019-10-30 00:00:00-04:00,5.0757478159754905,5.081470651372034,4.982692300933126,5.050866603851318,205960000,0.0,0.0
2019-10-31 00:00:00-04:00,5.029965768078557,5.050865812141763,4.921733058058689,5.001601219177246,209732000,0.0,0.0
2019-11-01 00:00:00-04:00,4.9662720755640875,5.073012309120264,4.941142182324268,5.0406670570373535,283640000,0.0,0.0
2019-11-04 00:00:00-05:00,5.12177861940588,5.249916717498658,5.098639548534881,5.237475872039795,376716000,0.0,0.0
2019-11-05 00:00:00-05:00,5.237226776261746,5.263351837769478,5.167310796486514,5.215331554412842,300868000,0.0,0.0
2019-11-06 00:00:00-05:00,5.191196054811549,5.21682328884579,5.078484346420329,5.1660661697387695,269012000,0.0,0.0
2019-11-07 00:00:00-05:00,5.252653802290453,5.267333668407089,5.138946889881511,5.183732986450195,280340000,0.0,0.0
2019-11-08 00:00:00-05:00,5.166812380027492,5.201397113707945,5.129241654466072,5.169797897338867,189100000,0.0,0.0
2019-11-11 00:00:00-05:00,5.169051747141526,5.202889985128367,5.082714244365063,5.179750919342041,243436000,0.0,0.0
2019-11-12 00:00:00-05:00,5.218068397822743,5.271314168050617,5.182985833391153,5.215331554412842,283504000,0.0,0.0
2019-11-13 00:00:00-05:00,5.183980394767463,5.211598449267551,5.123021925103976,5.189454555511475,300188000,0.0,0.0
2019-11-14 00:00:00-05:00,5.198412611316996,5.2220499803922475,5.138449302315125,5.219810485839844,518080000,0.0,0.0
2019-11-15 00:00:00-05:00,5.217570445375439,5.269323218076421,4.99214747471163,5.080475807189941,1053628000,0.0,0.0
2019-11-18 00:00:00-05:00,5.0730108121931545,5.3083859609426165,5.07002529462621,5.281763553619385,574588000,0.0,0.0
2019-11-19 00:00:00-05:00,5.250662365271703,5.274299255960654,5.116801927061003,5.175023555755615,414564000,0.0,0.0
